Survey Instance Id;School;Survey Creation Date;Survey Sent Date;Survey Progress;Survey Completed On;Survey Parent;Survey Package Name;Survey Package Id;S2_1.1;S2_1.2;S2_1.3;S2_1.4;S2_1.5;S2_1.6;S2_1.7;S2_1.8;S2_1.9;S2_1.10;S2_1.11;S2_1.13;S2_1.14;S2_1.16;S2_1.17;S2_1.18;S2_1.20_binnenkomst_school;S2_1.20_binnenkomst_klaslokaal;S2_1.20_binnenkomst_kantine;S2_1.20_niet;S2_1.21;S2_1.23_kleinere_klassen;S2_1.23_digitaal_hybride;S2_1.23_anders;S2_1.24;S2_1.25;S2_1.26;S2_1.26_Gespreide_pauzetijden;S2_1.26_Extra_pauzeruimtes_buiten_ingericht;S2_1.26_Extra_pauzeruimtes_binnen_ingericht;S2_1.26_deel_leerlingen_verblijven_pauze;S2_1.26_Leerlingen_pauzeren_in_eigen_klas;S2_1.26_Leerlingen_pauzeren_met_eigen_leerjaar;S2_1.26_Anders;S2_1.27;S2_1.28;S2_1.29;S2_1.31_medewerkers;S2_1.31_leerlingen;S2_1.31_nee
D77F186A-FFF1-465A-B6AA-4A265608CBEE;44;6-4-2021 12:56;6-4-2021 12:56;100;19-5-2021 15:03;No parent;S2 Vragenlijst na testronde - Cals IJsselstein - testrondes 31 maart en 6 april;0FB32C20-A45C-436E-8161-E501B8569E9C;105;Leerling;3;50;Nee;nee.;;Ja;We hebben in de brief nogmaals gevraagd om de toestemmingsmodule in magister in te vullen. Daardoor hebben 7 ouders alsnog de module ingevuld.;20;;Ja;;Ja, in een deel van de gangen/gedeelde ruimtes;Ja;Nee;1;1;0;0;Ja;1;1;0;50;50;1;1;0;0;0;0;0;0;Voornamelijk losse zitplaatsen;Nee;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
E2C7456A-5363-49B5-AF0E-6500E80B87AB;1;21-3-2021 21:45;25-3-2021 4:05;100;19-5-2021 15:15;No parent;S2 Vragenlijst na testronde - Christelijk Lyceum - testrondes 22-25 maart;4BB48030-4443-487D-B9D6-424E10CDD90F;60;Leerling;2;0;Nee;nee;;Ja;reminders sturen en concrete benadering.;3;;;;Ja, in een deel van de gangen/gedeelde ruimtes;Ja;Nee;1;1;0;0;Nee;1;1;0;33;33;0;0;0;1;1;1;0;0;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;Geen specifiek beleid voor het wisselen van de klaslokalen;1;1;0
E8CF1A59-5147-49EE-A0B7-23AAB7801BE3;45;25-3-2021 10:32;25-3-2021 10:32;100;19-5-2021 15:09;No parent;S2 Vragenlijst na testronde - Cals Nieuwegein - testrondes 23 en 26 maart;DCA7250E-E47B-4A6F-AB79-8FF29E2D9ACD;75;Leerling;1;0;Nee;;;Ja;Ouders en leerlingen gemaild;44;De tweede testronde stond niet meteen open, zodoende moesten alle ouders en leerligen weer gemaild worden.;Ja;;Ja, in een deel van de gangen/gedeelde ruimtes;Ja;Nee;1;1;0;0;Ja;1;1;0;50;25;0;0;0;1;1;1;1;0;Voornamelijk losse zitplaatsen;Nee;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
05BA229F-59E6-4428-9D0C-A93CD37C1D42;28;24-3-2021 18:54;24-3-2021 18:54;100;19-5-2021 15:45;No parent;S2 Vragenlijst na testronde - Globe College - testrondes 23-26 maart;C5073B27-DF94-47D4-92D3-5377D607202A;72;Leerling;2;0;Nee;Nee;;Nee;;20;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Ja;0;1;0;0;Ja;1;0;0;50;;1;1;0;0;1;1;1;0;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
0716A42D-A832-497B-BACB-479008E32DE9;15;17-3-2021 12:27;17-3-2021 12:27;100;19-5-2021 15:31;No parent;S2 Vragenlijst na testronde - Farelcollege - testrondes 16 en 19 maart;5FBB26C5-3DA6-4912-BD3A-9F89DFE661B7;39;Leerling;1;;Nee;nee;;Ja;Opnieuw de mogelijkheid geboden om ter plekke in te vullen. Ouders zijn naar school gekomen om alsnog toestemming te verlenen. ;;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Nee;1;1;0;0;Ja;1;1;0;50;75;1;1;0;0;1;0;1;0;Voornamelijk in tweetallen;Ja, per vak zelfde klassering;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
0DD75328-6EC2-4489-9494-0CF31C197D2D;9;21-3-2021 21:40;25-3-2021 4:05;100;19-5-2021 16:46;No parent;S2 Vragenlijst na testronde - VLC Mijdrecht - testrondes 22 en 25 maart;B6A34D7F-DF12-40D6-A456-BD5F5330F608;59;Leerling;1;0;Nee;;;Nee;;24;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Nee;1;1;0;0;Ja;1;0;0;50;;0;0;0;0;0;0;0;1;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;0;0;0
1BFFBCA9-D17D-4466-ACA4-27AF28D5F601;9;25-3-2021 10:56;25-3-2021 10:56;100;19-5-2021 16:44;No parent;S2 Vragenlijst na testronde - VLC Mijdrecht - testrondes 23 en 25 maart;0CB9BA39-2821-4952-94EB-37D1856840AF;68;Leerling;1;0;Nee;;;Ja;ouders bellen;48;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Nee;1;1;0;0;Ja;1;0;0;50;;0;0;0;0;0;0;0;1;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
2130FCC4-2213-41FD-86A7-B991C4227DF0;9;14-4-2021 11:07;16-4-2021 13:45;100;19-5-2021 16:42;No parent;S2 Vragenlijst na testronde - VLC Mijdrecht - testrondes 12 en 14 april (index 1);32156230-5EB4-4970-B30D-019CF9F23A0B;141;Medewerker (contact leerling);3;;Nee;;Beide;;;48;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Nee;1;1;0;0;Ja;1;0;0;50;;0;0;0;0;0;0;0;1;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
271D8D4A-C0DE-4C9D-95CA-608D5B8E47F0;10;9-3-2021 9:54;11-3-2021 4:04;100;19-5-2021 16:47;No parent;S2 Vragenlijst na testronde - VLC Vinkeveen - testrondes 8-11 maart;D0F26145-C2C9-4779-A00C-29C016B8E01E;30;Medewerker (contact leerling);1;;Nee;;;Ja;contact opgenomen met ouders in het weekend. Daardoor kon iedereen getest worden;;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Nee;1;1;0;0;Ja;1;0;0;50;;0;0;0;0;0;0;0;1;;;;0;0;0
2EA10F11-4123-45FD-8D14-D36A26D2D563;10;14-4-2021 11:08;16-4-2021 13:45;100;19-5-2021 16:48;No parent;S2 Vragenlijst na testronde - VLC Vinkeveen - testrondes 12-14 april;80E07D39-05DB-44AA-A010-900AE36A0C2F;140;Medewerker (contact leerling);3;;Nee;;Beide;Nee;;48;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Deels;1;1;0;0;Ja;1;0;0;;;0;0;0;0;0;0;0;1;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
31FEF7A2-390B-4C6B-8407-7F51418326B2;9;25-3-2021 10:55;25-3-2021 10:55;100;19-5-2021 16:46;No parent;S2 Vragenlijst na testronde - VLC Mijdrecht - testrondes 22 en 24 maart;455C8681-56BF-4E05-8CFF-B55FE1AD6F32;63;Leerling;1;0;Ja;;;Ja;leerlingen gebeld;48;;;;Ja, in alle gangen/gedeelde ruimtes;Ja;Nee;1;1;0;0;Ja;1;0;0;50;;0;0;0;0;0;0;0;1;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;0;0;0
33317E36-F4BF-4A49-8310-7CB53B46D58A;10;21-3-2021 21:22;23-3-2021 4:06;100;19-5-2021 16:48;No parent;S2 Vragenlijst na testronde - VLC Vinkeveen - testrondes 19-23 maart;2D578034-6762-431E-88C2-D04BE9E11482;55;Leerling;2;0;Ja;;;Ja;bellen met ouders;;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Deels;1;1;0;0;Ja;1;0;0;;;0;0;0;0;0;0;0;1;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
38DCB2C8-580F-4B0A-93E6-6D470DDCCD79;10;25-3-2021 10:52;25-3-2021 10:52;100;19-5-2021 16:49;No parent;S2 Vragenlijst na testronde - VLC Vinkeveen - testrondes 24-26 maart;F7B3A22A-CFFD-4B08-95BE-8315E91F4696;78;Leerling;1;0;Ja;;;Ja;bellen;24;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Nee;1;1;0;0;Ja;1;0;0;;;0;0;0;0;0;0;0;1;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
55F80739-E529-42DF-97BC-8330185937BA;25;24-3-2021 18:51;24-3-2021 18:51;100;19-5-2021 16:50;No parent;S2 Vragenlijst na testronde - Vester college - Testrondes 23-26 maart;558EE518-E406-4BF5-83CB-8956F6C6E4C0;70;Leerling;2;0;Nee;Geen bijzonderheden. leerlingen hebben een vaste plaats in de klas en ,mengen zich niet met andere klassen. Leerlingen wisselen niet van lokaal en hebben een vaste docent. leerlingen houden onderling afstand. ;;Nee;;24;het contact verliep zeer soepel, de testen konden snel gedaan worden. Team dat kwam testen was snel en vriendleijk. ;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Deels;0;1;0;0;Ja;1;0;0;50;;1;0;0;0;0;1;0;0;Voornamelijk losse zitplaatsen;Ja, alle vakken zelfde klassering;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
70DE594D-8B7B-43E5-B4EF-C0611C288489;36;14-4-2021 9:55;14-4-2021 9:55;100;19-5-2021 15:01;No parent;S2 Vragenlijst na testronde - Alfrink College - testrondes 1-6 april;1279C4E0-9259-4A69-BCD5-E40A7A37593F;109;Leerling;1;33;Ja;nee;Beide;Nee;;14;prima verlopen;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Nee;1;0;0;0;Nee;1;1;0;33;50;0;1;1;0;0;0;0;0;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
8230C4BB-F681-4B40-AA66-7BFC19673A55;12;21-3-2021 21:13;23-3-2021 4:06;100;19-5-2021 16:52;No parent;S2 Vragenlijst na testronde - Walterbosch Apeldoorn - testrondes 19-23 maart;DE4BA922-EAD2-4B9F-B6E1-D050046555ED;53;Leerling;1;0;Nee;;;Ja;veel onrust en enkele toestemmingen erbij;;Sinds de heropening van de scholen en de toename aan besmettingen, veel meer gedoe;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Nee;1;1;0;0;Ja;1;1;0;50;50;0;1;0;0;0;1;0;0;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;Geen specifiek beleid voor het wisselen van de klaslokalen;1;1;0
975F877A-EC3A-46F3-9BA1-193BEA2B4DA0;12;15-3-2021 20:41;16-3-2021 4:04;100;19-5-2021 16:52;No parent;S2 Vragenlijst na testronde - Walterbosch Apeldoorn - testrondes 16-18 maart;BF3C9EEE-F9A2-4CD6-A445-D719B175460B;36;Leerling;1;0;Nee;nee;;Ja;alleen onder collega's;;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Ja;1;1;0;0;Ja;1;1;0;50;50;0;1;0;0;1;0;0;0;Voornamelijk losse zitplaatsen;Nee;Geen specifiek beleid voor het wisselen van de klaslokalen;1;1;0
AE0F694F-FB09-4170-867B-7D2FD6F0453E;1;4-3-2021 9:44;4-3-2021 9:51;100;19-5-2021 15:13;No parent;S2 Vragenlijst na testronde - Christelijk Lyceum - testrondes 1-5 februari;B02FEE3F-4A79-4D13-B58D-4CEB226677C3;2;Leerling;;0;Nee;Betreft lockdown periode waarin heldere voorschriften was van ministerie welke groep wel volledig naar school moesten en welke groepen helemaal niet. Dat betekent dat diverse vragen verwarrend zijn of niet relevant. Daarom niet alle vragen in kunnen vullen omdat die niet van toepassing waren tijdens die periode;;Ja;Kinderen die 16 jaar of ouder waren rechtstreeks benaderd. Leidt wel tot teveel onderwijsverstoringen en verwarring onder kinderen. .;;;;;Ja, in alle gangen/gedeelde ruimtes;Ja;Ja;1;1;0;0;Ja;0;0;0;;;0;0;0;0;0;0;0;0;Voornamelijk losse zitplaatsen;;;1;1;0
AEF1ACE9-215A-4DFA-9984-AB2CCFFED49C;28;17-3-2021 12:25;17-3-2021 12:25;100;19-5-2021 15:45;No parent;S2 Vragenlijst na testronde - Globe College - testrondes 16-18 maart;529BE977-F6B1-4CB1-A13E-F07E79D690DF;38;Leerling;2;0;Nee;Geen;;Ja;Leerlingen geen toestemmingen, personeel allemaal toiestemmin;;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Ja;0;1;0;0;Ja;1;0;0;50;;1;0;0;0;1;1;0;0;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
AF551770-3185-40D2-8AD3-895F1C66802E;9;6-4-2021 12:09;6-4-2021 12:12;100;19-5-2021 16:43;No parent;S2 Vragenlijst na testronde - VLC Mijdrecht - testrondes 29 en 31 maart;6E48528F-B8FF-4531-A901-8F5809D216F6;94;Leerling;1;0;Nee;;;Nee;;1;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Nee;1;1;0;0;Ja;1;0;0;50;;0;0;0;0;0;0;0;1;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
AFCEFF25-5325-4BB1-8137-87EB9194C69A;12;9-3-2021 9:56;11-3-2021 4:04;100;19-5-2021 16:52;No parent;S2 Vragenlijst na testronde - Walterbosch Apeldoorn - testrondes 8-11 maart;37487E20-C8D0-4765-AA79-3F821ACD84BF;31;Leerling;1;0;Nee;Eerste week van de heropening;;Nee;;;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Ja;1;0;0;0;Ja;1;1;0;50;60;0;0;0;0;0;0;0;0;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;Geen specifiek beleid voor het wisselen van de klaslokalen;1;1;0
BD2D3B45-0A20-4DD1-9195-2309C77E1437;2;4-3-2021 9:45;4-3-2021 9:51;100;19-5-2021 15:19;No parent;S2 Vragenlijst na testronde - Cortenbosch - testrondes 1-5 februari;B2A70FDB-D726-4CC6-8F7B-E93C5A05F748;1;Leerling;1;;Nee;betreft de lockdown situatie. Dus de onderste vragen zijn onduidelijk. We werken overeenkomstig voorschriften ministerie. Dat betekent dat bepaalde groepen naar school moeten en de rest thuis. Dus vragen over deeltijd onderwijs zijn in de lockdown niet relevant en onlogisch;;Ja;klassen rondgelopen en persoonlijk benaderd alleen die leerlingen die 16 jaar en ouder waren. Het heeft geen zin om dit ook te doen voor leerlingen jonger dan 16 jaar omdat dan ook toestemming van de ouders nodig is en die zijn niet binnen 2 uur bereikbaar. Dat levert ook veel onrust en onduidelijkheid op bij ouders.;;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Ja;1;1;0;0;Ja;0;0;0;;;0;0;0;0;0;0;0;0;Voornamelijk losse zitplaatsen;;;1;0;0
C7241EA5-ECC2-48B9-BBDF-6EACA35522AE;1;12-3-2021 12:49;12-3-2021 12:49;100;19-5-2021 15:16;No parent;S2 Vragenlijst na testronde - Christelijk Lyceum - testrondes 9-12 maart;DAF76095-4BEA-4289-B36D-C8AD7C188D5C;20;Leerling;1;0;Nee;;;Nee;;;;;;Ja, in alle gangen/gedeelde ruimtes;Ja;Ja;1;0;0;0;Ja;1;1;0;33;80;0;0;1;0;0;0;0;1;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
D4FD459C-D864-471D-89A6-DC236077F491;9;17-3-2021 13:02;17-3-2021 13:02;100;19-5-2021 16:42;No parent;S2 Vragenlijst na testronde - VLC Mijdrecht - testrondes 17 en 19 maart;BC9B62D3-C0D1-4A27-B6D2-6C186AC2BDE8;45;Leerling;1;0;Nee;nee;;Nee;;;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Nee;1;1;0;0;Ja;1;0;0;50;;0;0;0;0;0;0;0;1;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
DC08E2B9-1220-4BA8-930F-7BFF52CF059C;9;14-4-2021 17:41;16-4-2021 13:45;100;19-5-2021 16:42;No parent;S2 Vragenlijst na testronde - VLC Mijdrecht - testrondes 12 en 14 april (index 2);B22BFBF4-60FA-4D09-8160-108C0F069B65;151;Medewerker (contact leerling);3;;Nee;;Beide;;;24;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Nee;1;1;0;0;Ja;1;0;0;50;;0;0;0;0;0;0;0;1;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
E20074E9-12C2-4BDB-AB72-549EE0197455;3;12-3-2021 12:50;12-3-2021 12:50;100;19-5-2021 15:23;No parent;S2 Vragenlijst na testronde - Edison Apeldoorn - testrondes 9-12 maart;92D03609-7574-4A76-A097-1AE106A96DA1;166;Medewerker (contact leerling);2;;Nee;;;Ja;Ouders zijn gebeld en gevraagd of ze alsnog toestemming willen geven;;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Ja;1;0;0;0;Nee;1;1;0;50;50;0;0;0;0;0;1;0;1;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
E3D6122E-7EBC-4622-8A91-D07F90DB128B;27;14-4-2021 10:13;14-4-2021 10:13;100;19-5-2021 15:34;No parent;S2 Vragenlijst na testronde - Futura College - testrondes 6-9 april;09F49837-3D0C-44D7-9E52-870D566E1153;117;Medewerker (contact leerling);2;;Nee;Nee;Schriftelijk;Ja;Wij hebben de betreffende ouders nogmaals benaderd (gebeld).2 ouders gaven alsnog toestemming.;72;72 uur, het komt omdat de melding op zaterdag voor Pasen is gekomen. Op de eerstvolgende schooldag (dinsdag) vond de testronde plaats. ;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Ja;1;1;0;0;Ja;1;1;0;50;50;1;0;0;0;0;1;0;0;Voornamelijk losse zitplaatsen;Ja, alle vakken zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
E42AEBD8-A509-47FA-889D-155CBF9BA96F;9;5-3-2021 15:04;8-3-2021 4:04;100;19-5-2021 16:43;No parent;S2 Vragenlijst na testronde - VLC Mijdrecht - testrondes 5-8maart - index 2;9DCA3DE8-9F90-4FBD-8555-051080661AB0;11;Leerling;1;0;Nee;;;Ja;leerlingen ter plekke laten invullen ( waren ouder dan 16);;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Nee;1;1;0;0;Ja;1;0;0;50;;0;0;0;0;0;0;0;1;Voornamelijk in tweetallen;;;0;0;0
E52CE52F-6B86-4CA5-BE48-F81AFF0E9127;8;21-3-2021 21:33;22-3-2021 4:04;100;19-5-2021 16:32;No parent;S2 Vragenlijst na testronde - Sprengerloo - testrondes 18-22 maart;777AC374-E541-4FD0-BB3C-0CEAE303A7B4;57;Medewerker (contact leerling);2;;Nee;;;Ja;;24;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;;1;1;0;0;Ja;1;0;0;50;;1;0;0;0;0;0;0;1;Voornamelijk losse zitplaatsen;Nee;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
E851DDB5-EFF2-4C55-930F-CF58D42E47F4;1;4-3-2021 9:44;4-3-2021 9:51;100;19-5-2021 15:13;No parent;S2 Vragenlijst na testronde - Christelijk Lyceum - testrondes 12-17 februari;B0012FB7-1835-428C-93BC-4B84005A431B;5;Leerling;1;0;Nee;Betreft de lockdownperiode, zie hierboven;;Ja;echter het proces is voor leerlingen dusdanig ingewikkeld dat ze vervolgens fouten maken of incomplete toestemmingen sturen. Het leidt ook tot verstoringen van het onderwijsproces. Daarom is voor deze situatie het resultaat 0 geweest;;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Ja;1;1;0;0;Ja;0;0;1;;;0;0;0;0;0;0;0;0;Voornamelijk losse zitplaatsen;Nee;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
EADBA034-D756-458F-877B-92A37FD06C13;32;6-4-2021 11:44;6-4-2021 11:45;50;;No parent;S2 Vragenlijst na testronde - Gentiaan College - Testrondes 10&15 mrt;1CD2A2C2-F06B-4976-BACD-56B229A73EFD;24;Medewerker (contact leerling);1;;Nee;nee;;Ja;Beide leerlingen gaven alsnog toestemming. ;32;Leerlingen waren niet op school i.v.m. studiedag daarom is het naar de dag daarop gepland.;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Ja;0;1;0;0;Ja;1;1;0;;;0;0;0;0;0;0;0;0;;;;0;0;0
EDE280BF-FC34-45C0-B745-0719B1BEA775;30;6-4-2021 13:13;6-4-2021 13:13;100;19-5-2021 16:30;No parent;S2 Vragenlijst na testronde - ProNova College - testrondes 29-31 maart;7E5ADACC-CE63-414B-817A-53EEBC58FE76;102;Leerling;2;25;Nee;nee;;Ja;Ouders gebeld en alsnog een toestemmings brief mee laten nemen;24;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Nee;1;1;0;0;Ja;1;0;0;50;;1;1;1;0;0;1;0;0;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
F4CB2D4C-C863-47D7-82C3-F4A9A803DA8C;9;6-4-2021 12:10;6-4-2021 12:12;100;19-5-2021 16:43;No parent;S2 Vragenlijst na testronde - VLC Mijdrecht - testrondes 30 maart en 1 april;96318274-CE87-4739-9B9D-608C7AF24346;98;Leerling;3;0;Nee;n.v.t.;;Nee;;24;;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Nee;1;1;0;0;Ja;1;0;0;50;;0;0;0;0;0;0;0;1;Voornamelijk losse zitplaatsen;Ja, per vak zelfde klassering;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
FBFDB0ED-1AD2-4FFC-B45D-85D882BE6BF5;4;21-3-2021 21:26;22-3-2021 4:04;100;19-5-2021 15:49;No parent;S2 Vragenlijst na testronde - Gymnasium Apeldoorn - testrondes 19-22 maart;55CBCC59-AE22-4888-AA6B-4C0FEF7C8EFF;56;Leerling;1;0;Nee;nee;;Nee;;3;geen;Ja;;Ja, in alle gangen/gedeelde ruimtes;Ja;Ja;1;0;0;0;Nee;1;1;0;50;50;0;0;0;0;1;1;0;0;Voornamelijk losse zitplaatsen;Nee;De leerlingen wisselen van klaslokalen tussen de lessen, docenten blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
061FF8D0-FD58-4A50-A259-48C4ECE0C46C;3;17-3-2021 12:54;17-3-2021 12:54;0;;No parent;S2 Vragenlijst na testronde - Edison Apeldoorn - testrondes 17-22 maart;79834017-A978-437B-AA73-DE8CDC5D122F;42;;;;;;;;;;;;;;;;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;;;;0;0;0
08803056-6A51-488E-BE0E-2A5B93404A72;1;25-3-2021 10:48;25-3-2021 10:48;100;19-5-2021 15:16;No parent;S2 Vragenlijst na testronde - Christelijk Lyceum - testrondes 23-26 maart;5360AD9E-450D-4DB9-B561-797F17024ACB;66;Leerling;3;0;Nee;nee;;Ja;zie andere formulieren;100;de testaanbieder kon niet dezelfde dag. Testaanbieder gafa aan te weinig capaciteit;;;;;;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;;;;0;0;0
0E9EEFDA-42D0-42F4-8C91-48F1C7892759;30;14-4-2021 17:08;18-4-2021 10:24;50;;No parent;S2 Vragenlijst na testronde - ProNova College - testrondes 13-16 april;341478C4-AE3D-4995-BB94-731168451DEE;158;Leerling;3;;;;;;;;;;;;;;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;;;;0;0;0
12D25743-DA03-4582-B59E-A7D3CDE33EB6;7;21-3-2021 20:06;24-3-2021 4:15;0;;No parent;S2 Vragenlijst na testronde - Mheenpark Apeldoorn -  testrondes 22 en 24 maart;54E96F84-D779-43FA-91E4-8AFC7418C90A;;;;;;;;;;;;;;;;;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;;;;0;0;0
1B7115FD-DD7F-4B6F-BED2-048416D0F2A5;45;14-4-2021 9:39;14-4-2021 9:39;100;19-5-2021 15:07;No parent;S2 Vragenlijst na testronde - Cals Nieuwegein - testrondes 18  en 22 maart;D4983BD1-2807-470D-8067-C44A44DF63BA;74;Leerling;1;0;Ja;;Digitaal;Ja;Mail;48;;Ja;;;Ja;Nee;1;1;0;0;Ja;0;0;0;;;0;0;1;1;1;1;1;0;;;De docenten wisselen van klaslokalen tussen de lessen, leerlingen blijven (zoveel mogelijk) in hetzelfde lokaal;1;1;0
1B9AFDC2-C1F3-427B-90A0-CF69354F276D;16;6-4-2021 12:29;6-4-2021 12:29;0;;No parent;S2 Vragenlijst na testronde - Marnix Gymnasium - testrondes 31 maart & 6 april;05A5FBC7-8079-4199-9210-2C914E2519A4;;;;;;;;;;;;;;;;;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;;;;0;0;0
1D16D5CC-7D61-4703-AA0B-A3C92EFF7C8B;15;14-4-2021 16:33;18-4-2021 10:24;0;;No parent;S2 Vragenlijst na testronde - Farelcollege - testrondes 12 en 19 april;B7D64040-DCBE-49EB-AFC5-BD6F8D3B4D45;;;;;;;;;;;;;;;;;0;0;0;0;;0;0;0;;;0;0;0;0;0;0;0;0;;;;0;0;0
